#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 02 20 03 00 311  9.7 11.1 99.00 99.00 99.00 999 1035.4  -2.2 999.0 999.0 99.0 99.00
2019 02 20 04 00 321  8.6  9.4 99.00 99.00 99.00 999 1035.5  -2.7 999.0 999.0 99.0 99.00
2019 02 20 05 00 324  7.9  8.7 99.00 99.00 99.00 999 1035.2  -3.2 999.0 999.0 99.0 99.00
2019 02 20 06 00 333  6.9  8.2 99.00 99.00 99.00 999 1035.5  -3.8 999.0 999.0 99.0 99.00
2019 02 20 07 00 336  8.4  9.2 99.00 99.00 99.00 999 1035.8  -4.4 999.0 999.0 99.0 99.00
2019 02 20 08 00 347  8.0  8.5 99.00 99.00 99.00 999 1035.5  -4.6 999.0 999.0 99.0 99.00
2019 02 20 09 00 342  5.1  6.0 99.00 99.00 99.00 999 1036.1  -4.6 999.0 999.0 99.0 99.00
2019 02 20 10 00 323  5.3  5.9 99.00 99.00 99.00 999 1037.2  -4.7 999.0 999.0 99.0 99.00
2019 02 20 11 00 332  4.4  4.9 99.00 99.00 99.00 999 1036.7  -4.8 999.0 999.0 99.0 99.00
2019 02 20 12 00 342  5.1  5.8 99.00 99.00 99.00 999 1036.2  -4.8 999.0 999.0 99.0 99.00
2019 02 20 13 00 343  3.4  4.1 99.00 99.00 99.00 999 1036.9  -4.7 999.0 999.0 99.0 99.00
2019 02 20 14 00 345  3.4  4.1 99.00 99.00 99.00 999 1036.5  -4.5 999.0 999.0 99.0 99.00
2019 02 20 15 00 317  3.1  3.7 99.00 99.00 99.00 999 1037.3  -3.9 999.0 999.0 99.0 99.00
2019 02 20 16 00 314  1.8  2.3 99.00 99.00 99.00 999 1036.5  -3.4 999.0 999.0 99.0 99.00
2019 02 20 17 00 306  0.8  1.2 99.00 99.00 99.00 999 1035.4  -3.2 999.0 999.0 99.0 99.00
2019 02 20 18 00 272  0.8  1.5 99.00 99.00 99.00 999 1034.1  -3.0 999.0 999.0 99.0 99.00
2019 02 20 19 00 222  0.2  0.7 99.00 99.00 99.00 999 1033.8  -2.9 999.0 999.0 99.0 99.00
2019 02 20 20 00 217  3.2  4.4 99.00 99.00 99.00 999 1033.6  -2.9 999.0 999.0 99.0 99.00
2019 02 20 21 00 230  3.6  4.7 99.00 99.00 99.00 999 1033.5  -2.4 999.0 999.0 99.0 99.00
2019 02 20 22 00 199  5.0  5.5 99.00 99.00 99.00 999 1032.3  -1.7 999.0 999.0 99.0 99.00
2019 02 20 23 00 182  2.8  3.3 99.00 99.00 99.00 999 1031.4  -1.6 999.0 999.0 99.0 99.00
2019 02 21 00 00 156  3.3  3.8 99.00 99.00 99.00 999 1030.4  -1.5 999.0 999.0 99.0 99.00
2019 02 21 01 00 129  5.1  6.3 99.00 99.00 99.00 999 1028.6  -1.6 999.0 999.0 99.0 99.00
2019 02 21 02 00 116  6.3  6.8 99.00 99.00 99.00 999 1028.3  -1.8 999.0 999.0 99.0 99.00
2019 02 21 03 00 108  8.6  9.3 99.00 99.00 99.00 999 1026.1  -1.7 999.0 999.0 99.0 99.00
2019 02 21 04 00 102  7.5  8.4 99.00 99.00 99.00 999 1024.3  -1.1 999.0 999.0 99.0 99.00
2019 02 21 05 00 118  7.8  8.3 99.00 99.00 99.00 999 1022.3  -0.6 999.0 999.0 99.0 99.00
2019 02 21 06 00 100  4.2  4.5 99.00 99.00 99.00 999 1020.4   0.0 999.0 999.0 99.0 99.00
2019 02 21 07 00 114 12.6 13.7 99.00 99.00 99.00 999 1018.0   0.9 999.0 999.0 99.0 99.00
2019 02 21 08 00 126 14.3 16.2 99.00 99.00 99.00 999 1014.0   2.1 999.0 999.0 99.0 99.00
2019 02 21 09 00 130 15.1 16.3 99.00 99.00 99.00 999 1011.0   2.7 999.0 999.0 99.0 99.00
2019 02 21 10 00 153  9.1 12.0 99.00 99.00 99.00 999 1010.6   3.6 999.0 999.0 99.0 99.00
2019 02 21 11 00 147  6.1  7.0 99.00 99.00 99.00 999 1009.4   4.4 999.0 999.0 99.0 99.00
2019 02 21 12 00   1  6.8  7.4 99.00 99.00 99.00 999 1009.0   2.2 999.0 999.0 99.0 99.00
2019 02 21 13 00 335  9.3 10.2 99.00 99.00 99.00 999 1010.6   1.2 999.0 999.0 99.0 99.00
2019 02 21 14 00 322  7.6  8.3 99.00 99.00 99.00 999 1011.4   0.9 999.0 999.0 99.0 99.00
2019 02 21 15 00 305  5.9  6.3 99.00 99.00 99.00 999 1011.4   0.8 999.0 999.0 99.0 99.00
2019 02 21 16 00 295  6.6  7.2 99.00 99.00 99.00 999 1012.3   1.4 999.0 999.0 99.0 99.00
2019 02 21 17 00 265  5.0  5.5 99.00 99.00 99.00 999 1011.7   2.3 999.0 999.0 99.0 99.00
2019 02 21 18 00 255  7.5  8.0 99.00 99.00 99.00 999 1011.7   3.2 999.0 999.0 99.0 99.00
2019 02 21 19 00 247  7.4  8.1 99.00 99.00 99.00 999 1011.7   3.3 999.0 999.0 99.0 99.00
2019 02 21 20 00 246  9.2  9.9 99.00 99.00 99.00 999 1012.1   3.4 999.0 999.0 99.0 99.00
2019 02 21 21 00 242  9.1  9.5 99.00 99.00 99.00 999 1012.4   4.0 999.0 999.0 99.0 99.00
2019 02 21 22 00 247  8.8  9.4 99.00 99.00 99.00 999 1012.9   4.5 999.0 999.0 99.0 99.00
2019 02 21 23 00 249  9.8 10.3 99.00 99.00 99.00 999 1013.6   4.8 999.0 999.0 99.0 99.00
2019 02 22 00 00 258  8.6  9.4 99.00 99.00 99.00 999 1015.1   4.9 999.0 999.0 99.0 99.00
2019 02 22 01 00 312  5.6  5.9 99.00 99.00 99.00 999 1016.4   4.7 999.0 999.0 99.0 99.00
2019 02 22 03 00 300  4.0  4.6 99.00 99.00 99.00 999 1018.0   4.7 999.0 999.0 99.0 99.00
2019 02 22 04 00 288  6.0  7.0 99.00 99.00 99.00 999 1018.3   4.7 999.0 999.0 99.0 99.00
2019 02 22 05 00 270  6.0  6.3 99.00 99.00 99.00 999 1018.3   4.3 999.0 999.0 99.0 99.00
2019 02 22 06 00 259  7.5  7.8 99.00 99.00 99.00 999 1019.6   4.1 999.0 999.0 99.0 99.00
2019 02 22 07 00 258  8.4  9.0 99.00 99.00 99.00 999 1020.6   4.0 999.0 999.0 99.0 99.00
2019 02 22 08 00 264  7.6  8.1 99.00 99.00 99.00 999 1021.0   3.8 999.0 999.0 99.0 99.00
2019 02 22 09 00 255  9.0  9.7 99.00 99.00 99.00 999 1021.9   3.9 999.0 999.0 99.0 99.00
2019 02 22 10 00 271  7.5  7.9 99.00 99.00 99.00 999 1022.6   3.6 999.0 999.0 99.0 99.00
2019 02 22 11 00 288  7.6  8.0 99.00 99.00 99.00 999 1023.3   3.3 999.0 999.0 99.0 99.00
2019 02 22 12 00 287  6.5  7.1 99.00 99.00 99.00 999 1024.1   3.2 999.0 999.0 99.0 99.00
2019 02 22 13 00 302  7.3  8.1 99.00 99.00 99.00 999 1024.9   3.2 999.0 999.0 99.0 99.00
2019 02 22 14 00 303  5.6  6.2 99.00 99.00 99.00 999 1025.6   3.6 999.0 999.0 99.0 99.00
2019 02 22 15 00 322  7.0  7.6 99.00 99.00 99.00 999 1026.2   3.9 999.0 999.0 99.0 99.00
2019 02 22 16 00 325  6.1  6.5 99.00 99.00 99.00 999 1026.5   4.0 999.0 999.0 99.0 99.00
2019 02 22 17 00 320  5.0  5.5 99.00 99.00 99.00 999 1027.0   4.1 999.0 999.0 99.0 99.00
2019 02 22 18 00 318  3.2  3.5 99.00 99.00 99.00 999 1026.4   4.6 999.0 999.0 99.0 99.00
2019 02 22 19 00 294  2.9  3.3 99.00 99.00 99.00 999 1025.7   5.5 999.0 999.0 99.0 99.00
2019 02 22 20 00 306  4.2  4.6 99.00 99.00 99.00 999 1026.1   5.5 999.0 999.0 99.0 99.00
2019 02 22 21 00 215  5.9  6.2 99.00 99.00 99.00 999 1026.9   3.9 999.0 999.0 99.0 99.00
2019 02 22 22 00 220  6.7  7.2 99.00 99.00 99.00 999 1027.2   3.9 999.0 999.0 99.0 99.00
2019 02 22 23 00 230  5.7  6.2 99.00 99.00 99.00 999 1027.5   4.0 999.0 999.0 99.0 99.00
2019 02 23 00 00 254  4.5  4.7 99.00 99.00 99.00 999 1028.6   4.2 999.0 999.0 99.0 99.00
2019 02 23 01 00  16  0.8  1.0 99.00 99.00 99.00 999 1029.3   4.1 999.0 999.0 99.0 99.00
2019 02 23 02 00 351  0.6  0.7 99.00 99.00 99.00 999 1029.7   3.7 999.0 999.0 99.0 99.00
2019 02 23 03 00 359  4.5  4.9 99.00 99.00 99.00 999 1029.9   2.8 999.0 999.0 99.0 99.00
2019 02 23 04 00 342  3.6  4.3 99.00 99.00 99.00 999 1030.0   2.5 999.0 999.0 99.0 99.00
2019 02 23 05 00 348  6.0  6.7 99.00 99.00 99.00 999 1030.5   2.4 999.0 999.0 99.0 99.00
2019 02 23 06 00 356  4.2  4.7 99.00 99.00 99.00 999 1031.5   2.0 999.0 999.0 99.0 99.00
2019 02 23 07 00 350  5.8  6.2 99.00 99.00 99.00 999 1032.0   1.9 999.0 999.0 99.0 99.00
2019 02 23 08 00   2  5.7  6.0 99.00 99.00 99.00 999 1031.6   1.1 999.0 999.0 99.0 99.00
2019 02 23 09 00   9  6.3  6.8 99.00 99.00 99.00 999 1031.8   1.0 999.0 999.0 99.0 99.00
2019 02 23 10 00  19  5.5  5.9 99.00 99.00 99.00 999 1032.0   0.5 999.0 999.0 99.0 99.00
2019 02 23 11 00   0  5.5  5.9 99.00 99.00 99.00 999 1032.7   0.2 999.0 999.0 99.0 99.00
2019 02 23 12 00   2  6.7  7.2 99.00 99.00 99.00 999 1032.7  -0.2 999.0 999.0 99.0 99.00
2019 02 23 13 00   1  6.2  6.6 99.00 99.00 99.00 999 1033.1  -0.5 999.0 999.0 99.0 99.00
2019 02 23 14 00  19  4.9  5.5 99.00 99.00 99.00 999 1033.1   0.0 999.0 999.0 99.0 99.00
2019 02 23 15 00  21  3.9  4.1 99.00 99.00 99.00 999 1032.7   0.2 999.0 999.0 99.0 99.00
2019 02 23 16 00  31  3.2  3.6 99.00 99.00 99.00 999 1032.6   0.5 999.0 999.0 99.0 99.00
2019 02 23 17 00  36  1.4  1.6 99.00 99.00 99.00 999 1031.6   0.9 999.0 999.0 99.0 99.00
2019 02 23 18 00   0  0.0  0.0 99.00 99.00 99.00 999 1031.0   2.3 999.0 999.0 99.0 99.00
2019 02 23 19 00 219  1.5  1.8 99.00 99.00 99.00 999 1030.8   1.6 999.0 999.0 99.0 99.00
2019 02 23 20 00 213  1.7  2.0 99.00 99.00 99.00 999 1030.5   1.8 999.0 999.0 99.0 99.00
2019 02 23 21 00 199  1.8  2.0 99.00 99.00 99.00 999 1030.4   1.8 999.0 999.0 99.0 99.00
2019 02 23 22 00 177  1.5  1.7 99.00 99.00 99.00 999 1029.5   1.9 999.0 999.0 99.0 99.00
2019 02 23 23 00 149  3.4  3.7 99.00 99.00 99.00 999 1028.2   2.1 999.0 999.0 99.0 99.00
2019 02 24 00 00 164  3.8  4.0 99.00 99.00 99.00 999 1028.3   2.5 999.0 999.0 99.0 99.00
2019 02 24 01 00 156  4.0  4.2 99.00 99.00 99.00 999 1028.4   2.8 999.0 999.0 99.0 99.00
2019 02 24 02 00 115  3.9  4.2 99.00 99.00 99.00 999 1027.8   2.7 999.0 999.0 99.0 99.00
2019 02 24 03 00 112  4.3  4.6 99.00 99.00 99.00 999 1027.2   2.5 999.0 999.0 99.0 99.00
2019 02 24 04 00 108  6.1  6.4 99.00 99.00 99.00 999 1026.0   2.4 999.0 999.0 99.0 99.00
2019 02 24 05 00 108  6.5  6.9 99.00 99.00 99.00 999 1025.5   2.7 999.0 999.0 99.0 99.00
2019 02 24 06 00 100  7.3  7.8 99.00 99.00 99.00 999 1024.4   2.9 999.0 999.0 99.0 99.00
2019 02 24 07 00 104  9.0  9.8 99.00 99.00 99.00 999 1023.2   3.2 999.0 999.0 99.0 99.00
2019 02 24 08 00 109  9.8 10.8 99.00 99.00 99.00 999 1021.6   3.5 999.0 999.0 99.0 99.00
2019 02 24 09 00 112 10.9 11.9 99.00 99.00 99.00 999 1020.1   3.3 999.0 999.0 99.0 99.00
2019 02 24 10 00 103 11.6 13.1 99.00 99.00 99.00 999 1018.3   3.8 999.0 999.0 99.0 99.00
2019 02 24 11 00 106 13.0 15.1 99.00 99.00 99.00 999 1016.0   3.9 999.0 999.0 99.0 99.00
2019 02 24 12 00 104 13.9 15.4 99.00 99.00 99.00 999 1014.6   3.9 999.0 999.0 99.0 99.00
2019 02 24 13 00 106 14.2 16.4 99.00 99.00 99.00 999 1012.8   3.8 999.0 999.0 99.0 99.00
2019 02 24 14 00 106 15.6 17.5 99.00 99.00 99.00 999 1009.9   4.0 999.0 999.0 99.0 99.00
2019 02 24 15 00 106 16.8 18.4 99.00 99.00 99.00 999 1006.6   5.1 999.0 999.0 99.0 99.00
2019 02 24 16 00 118 15.5 17.1 99.00 99.00 99.00 999 1003.8   5.5 999.0 999.0 99.0 99.00
2019 02 24 17 00 128 15.1 16.4 99.00 99.00 99.00 999 1001.2   6.6 999.0 999.0 99.0 99.00
2019 02 24 18 00 163  9.8 10.3 99.00 99.00 99.00 999 1000.5   6.7 999.0 999.0 99.0 99.00
2019 02 24 19 00 195  8.9  9.2 99.00 99.00 99.00 999  998.4   7.0 999.0 999.0 99.0 99.00
2019 02 24 20 00 188  8.8  9.4 99.00 99.00 99.00 999  996.8   6.2 999.0 999.0 99.0 99.00
2019 02 24 21 00 200 10.5 11.0 99.00 99.00 99.00 999  995.2   6.3 999.0 999.0 99.0 99.00
2019 02 24 22 00 187  9.0  9.4 99.00 99.00 99.00 999  994.0   6.0 999.0 999.0 99.0 99.00
2019 02 24 23 00 232 11.5 12.9 99.00 99.00 99.00 999  993.4   5.8 999.0 999.0 99.0 99.00
2019 02 25 00 00 234 13.1 14.3 99.00 99.00 99.00 999  993.0   5.3 999.0 999.0 99.0 99.00
2019 02 25 01 00 232 13.4 15.9 99.00 99.00 99.00 999  992.7   5.0 999.0 999.0 99.0 99.00
2019 02 25 02 00 227 14.5 15.8 99.00 99.00 99.00 999  992.3   5.3 999.0 999.0 99.0 99.00
2019 02 25 03 00 232 15.2 16.8 99.00 99.00 99.00 999  992.3   5.7 999.0 999.0 99.0 99.00
2019 02 25 04 00 246 16.9 20.0 99.00 99.00 99.00 999  992.2   6.1 999.0 999.0 99.0 99.00
2019 02 25 05 00 254 13.2 14.3 99.00 99.00 99.00 999  993.6   5.7 999.0 999.0 99.0 99.00
2019 02 25 06 00 264 13.7 14.8 99.00 99.00 99.00 999  994.0   6.1 999.0 999.0 99.0 99.00
2019 02 25 07 00 251 17.2 19.3 99.00 99.00 99.00 999  994.0   5.6 999.0 999.0 99.0 99.00
2019 02 25 08 00 251 18.5 20.9 99.00 99.00 99.00 999  994.1   5.2 999.0 999.0 99.0 99.00
2019 02 25 09 00 258 18.0 20.6 99.00 99.00 99.00 999  995.0   4.8 999.0 999.0 99.0 99.00
2019 02 25 10 00 265 17.9 20.4 99.00 99.00 99.00 999  996.6   4.5 999.0 999.0 99.0 99.00
2019 02 25 11 00 270 16.0 17.9 99.00 99.00 99.00 999  997.8   3.8 999.0 999.0 99.0 99.00
2019 02 25 12 00 264 18.6 20.6 99.00 99.00 99.00 999  998.3   3.3 999.0 999.0 99.0 99.00
2019 02 25 13 00 256 16.5 18.6 99.00 99.00 99.00 999  999.4   2.7 999.0 999.0 99.0 99.00
2019 02 25 14 00 264 18.1 20.9 99.00 99.00 99.00 999 1000.2   2.7 999.0 999.0 99.0 99.00
2019 02 25 15 00 262 16.1 20.0 99.00 99.00 99.00 999 1000.8   2.5 999.0 999.0 99.0 99.00
2019 02 25 16 00 292 16.5 18.7 99.00 99.00 99.00 999 1002.1   1.9 999.0 999.0 99.0 99.00
2019 02 25 17 00 291 18.8 21.2 99.00 99.00 99.00 999 1002.6   1.7 999.0 999.0 99.0 99.00
2019 02 25 18 00 276 16.3 19.3 99.00 99.00 99.00 999 1003.4   1.1 999.0 999.0 99.0 99.00
2019 02 25 19 00 279 14.6 16.3 99.00 99.00 99.00 999 1004.5   1.2 999.0 999.0 99.0 99.00
2019 02 25 20 00 289 18.5 20.3 99.00 99.00 99.00 999 1004.9   2.0 999.0 999.0 99.0 99.00
2019 02 25 21 00 287 17.4 19.3 99.00 99.00 99.00 999 1006.0   2.3 999.0 999.0 99.0 99.00
2019 02 25 22 00 283 23.7 26.6 99.00 99.00 99.00 999 1007.2   1.9 999.0 999.0 99.0 99.00
2019 02 25 23 00 287 22.8 25.8 99.00 99.00 99.00 999 1009.5   1.1 999.0 999.0 99.0 99.00
2019 02 26 00 00 286 20.8 25.4 99.00 99.00 99.00 999 1011.2   0.3 999.0 999.0 99.0 99.00
2019 02 26 01 00 293 18.4 21.8 99.00 99.00 99.00 999 1012.4  -0.2 999.0 999.0 99.0 99.00
2019 02 26 02 00 289 20.1 22.1 99.00 99.00 99.00 999 1013.4  -0.4 999.0 999.0 99.0 99.00
2019 02 26 03 00 290 20.1 22.3 99.00 99.00 99.00 999 1014.3  -0.8 999.0 999.0 99.0 99.00
2019 02 26 04 00 287 19.5 21.8 99.00 99.00 99.00 999 1015.1  -0.9 999.0 999.0 99.0 99.00
2019 02 26 05 00 294 15.7 16.9 99.00 99.00 99.00 999 1016.4  -1.1 999.0 999.0 99.0 99.00
2019 02 26 06 00 295 16.4 19.0 99.00 99.00 99.00 999 1017.8  -1.5 999.0 999.0 99.0 99.00
2019 02 26 07 00 296 17.4 19.8 99.00 99.00 99.00 999 1018.3  -2.1 999.0 999.0 99.0 99.00
2019 02 26 08 00 293 16.2 18.2 99.00 99.00 99.00 999 1019.5  -2.3 999.0 999.0 99.0 99.00
2019 02 26 09 00 294 15.9 17.5 99.00 99.00 99.00 999 1020.4  -2.6 999.0 999.0 99.0 99.00
2019 02 26 10 00 289 13.5 16.1 99.00 99.00 99.00 999 1021.7  -2.7 999.0 999.0 99.0 99.00
2019 02 26 11 00 292 15.5 17.6 99.00 99.00 99.00 999 1022.5  -3.1 999.0 999.0 99.0 99.00
2019 02 26 12 00 289 15.6 16.9 99.00 99.00 99.00 999 1023.2  -3.5 999.0 999.0 99.0 99.00
2019 02 26 13 00 285 15.7 18.3 99.00 99.00 99.00 999 1024.3  -3.6 999.0 999.0 99.0 99.00
2019 02 26 14 00 300 15.5 18.2 99.00 99.00 99.00 999 1023.8  -3.4 999.0 999.0 99.0 99.00
2019 02 26 15 00 293 15.7 17.9 99.00 99.00 99.00 999 1023.5  -3.0 999.0 999.0 99.0 99.00
2019 02 26 16 00 290 13.0 14.4 99.00 99.00 99.00 999 1023.6  -2.8 999.0 999.0 99.0 99.00
2019 02 26 17 00 284 10.8 12.7 99.00 99.00 99.00 999 1023.4  -2.6 999.0 999.0 99.0 99.00
2019 02 26 18 00 271 11.0 12.9 99.00 99.00 99.00 999 1022.8  -2.4 999.0 999.0 99.0 99.00
2019 02 26 19 00 274 11.1 12.9 99.00 99.00 99.00 999 1022.6  -2.0 999.0 999.0 99.0 99.00
2019 02 26 20 00 284 14.4 16.6 99.00 99.00 99.00 999 1023.0  -1.2 999.0 999.0 99.0 99.00
2019 02 26 21 00 295 13.2 14.6 99.00 99.00 99.00 999 1023.5  -1.5 999.0 999.0 99.0 99.00
2019 02 26 22 00 291 15.5 18.2 99.00 99.00 99.00 999 1023.9  -1.5 999.0 999.0 99.0 99.00
2019 02 26 23 00 298 16.3 17.9 99.00 99.00 99.00 999 1025.5  -2.4 999.0 999.0 99.0 99.00
2019 02 27 00 00 299 17.2 19.5 99.00 99.00 99.00 999 1027.1  -3.6 999.0 999.0 99.0 99.00
2019 02 27 01 00 308 17.5 19.0 99.00 99.00 99.00 999 1027.8  -4.2 999.0 999.0 99.0 99.00
2019 02 27 02 00 310 13.4 14.7 99.00 99.00 99.00 999 1028.4  -4.7 999.0 999.0 99.0 99.00
2019 02 27 03 00 298 12.5 13.6 99.00 99.00 99.00 999 1029.1  -5.4 999.0 999.0 99.0 99.00
2019 02 27 04 00 295 13.1 14.4 99.00 99.00 99.00 999 1029.7  -5.9 999.0 999.0 99.0 99.00
2019 02 27 05 00 314 11.5 12.7 99.00 99.00 99.00 999 1029.7  -6.3 999.0 999.0 99.0 99.00
2019 02 27 06 00 300 11.7 13.4 99.00 99.00 99.00 999 1030.3  -6.5 999.0 999.0 99.0 99.00
2019 02 27 07 00 318 11.6 12.7 99.00 99.00 99.00 999 1030.3  -6.5 999.0 999.0 99.0 99.00
2019 02 27 08 00 317 10.7 12.9 99.00 99.00 99.00 999 1030.2  -7.0 999.0 999.0 99.0 99.00
2019 02 27 09 00 317  9.5 11.3 99.00 99.00 99.00 999 1030.3  -7.1 999.0 999.0 99.0 99.00
2019 02 27 10 00 332  8.5 10.0 99.00 99.00 99.00 999 1030.3  -7.2 999.0 999.0 99.0 99.00
2019 02 27 11 00 350  9.7 10.9 99.00 99.00 99.00 999 1030.4  -7.6 999.0 999.0 99.0 99.00
2019 02 27 12 00 350  6.4  7.4 99.00 99.00 99.00 999 1030.8  -7.8 999.0 999.0 99.0 99.00
2019 02 27 13 00 349  6.5  7.2 99.00 99.00 99.00 999 1031.4  -8.3 999.0 999.0 99.0 99.00
2019 02 27 14 00 334  6.8  8.1 99.00 99.00 99.00 999 1031.6  -8.2 999.0 999.0 99.0 99.00
2019 02 27 15 00 343  4.4  5.2 99.00 99.00 99.00 999 1030.9  -8.1 999.0 999.0 99.0 99.00
2019 02 27 16 00 322  4.1  5.3 99.00 99.00 99.00 999 1030.2  -7.2 999.0 999.0 99.0 99.00
2019 02 27 17 00 321  2.9  3.4 99.00 99.00 99.00 999 1029.2  -6.2 999.0 999.0 99.0 99.00
2019 02 27 18 00 263  3.1  4.2 99.00 99.00 99.00 999 1027.7  -6.0 999.0 999.0 99.0 99.00
2019 02 27 19 00 247  4.1  4.8 99.00 99.00 99.00 999 1027.2  -5.6 999.0 999.0 99.0 99.00
2019 02 27 20 00 260  3.0  4.5 99.00 99.00 99.00 999 1026.4  -5.5 999.0 999.0 99.0 99.00
2019 02 27 21 00 276  3.3  3.8 99.00 99.00 99.00 999 1025.5  -5.4 999.0 999.0 99.0 99.00
2019 02 27 22 00 210  2.5  3.4 99.00 99.00 99.00 999 1024.4  -5.4 999.0 999.0 99.0 99.00
2019 02 27 23 00 168  0.2  0.8 99.00 99.00 99.00 999 1024.0  -5.1 999.0 999.0 99.0 99.00
2019 02 28 00 00 194  0.6  0.9 99.00 99.00 99.00 999 1023.7  -4.9 999.0 999.0 99.0 99.00
2019 02 28 01 00 134  2.3  2.8 99.00 99.00 99.00 999 1022.5  -5.3 999.0 999.0 99.0 99.00
2019 02 28 02 00  82  2.1  2.7 99.00 99.00 99.00 999 1021.4  -5.1 999.0 999.0 99.0 99.00
2019 02 28 03 00  39  3.3  3.9 99.00 99.00 99.00 999 1020.8  -4.9 999.0 999.0 99.0 99.00
2019 02 28 04 00  51  3.0  3.6 99.00 99.00 99.00 999 1019.7  -4.9 999.0 999.0 99.0 99.00
2019 02 28 05 00  69  4.1  4.8 99.00 99.00 99.00 999 1018.6  -4.7 999.0 999.0 99.0 99.00
2019 02 28 06 00  73  6.0  6.6 99.00 99.00 99.00 999 1017.5  -4.8 999.0 999.0 99.0 99.00
2019 02 28 07 00  68  5.6  6.1 99.00 99.00 99.00 999 1017.5  -4.5 999.0 999.0 99.0 99.00
2019 02 28 08 00  65  6.4  7.1 99.00 99.00 99.00 999 1016.9  -4.7 999.0 999.0 99.0 99.00
2019 02 28 09 00  50  7.6  9.1 99.00 99.00 99.00 999 1016.7  -4.4 999.0 999.0 99.0 99.00
2019 02 28 10 00  39  6.8  7.7 99.00 99.00 99.00 999 1017.2  -4.1 999.0 999.0 99.0 99.00
2019 02 28 11 00  39  6.9  7.5 99.00 99.00 99.00 999 1017.5  -4.0 999.0 999.0 99.0 99.00
2019 02 28 12 00  23  5.7  6.3 99.00 99.00 99.00 999 1018.2  -4.2 999.0 999.0 99.0 99.00
2019 02 28 13 00  19  5.5  6.3 99.00 99.00 99.00 999 1018.9  -4.1 999.0 999.0 99.0 99.00
2019 02 28 14 00 352  6.1  6.9 99.00 99.00 99.00 999 1019.8  -4.3 999.0 999.0 99.0 99.00
2019 02 28 15 00 349  6.5  7.6 99.00 99.00 99.00 999 1020.3  -4.1 999.0 999.0 99.0 99.00
2019 02 28 16 00   2  5.4  6.1 99.00 99.00 99.00 999 1020.6  -3.8 999.0 999.0 99.0 99.00
2019 02 28 17 00 349  5.5  6.0 99.00 99.00 99.00 999 1021.2  -3.5 999.0 999.0 99.0 99.00
2019 02 28 18 00 353  7.3  8.0 99.00 99.00 99.00 999 1021.1  -3.0 999.0 999.0 99.0 99.00
2019 02 28 19 00   6  6.8  7.4 99.00 99.00 99.00 999 1021.6  -3.0 999.0 999.0 99.0 99.00
2019 02 28 20 00   6  7.1  8.3 99.00 99.00 99.00 999 1022.0  -2.4 999.0 999.0 99.0 99.00
2019 02 28 21 00  17  5.3  6.4 99.00 99.00 99.00 999 1022.5  -2.1 999.0 999.0 99.0 99.00
2019 02 28 22 00   1  5.2  6.2 99.00 99.00 99.00 999 1023.3  -1.8 999.0 999.0 99.0 99.00
2019 02 28 23 00 351  4.8  5.7 99.00 99.00 99.00 999 1024.4  -1.8 999.0 999.0 99.0 99.00
